,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,last_scraped,source,name,description,host_name,host_since,host_location,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable
10,3359333,100.0,100.0,4.0,4.0,46.20542,6.12802,2.0,1.0,1.0,2.0,140.0,2.8,700,2.5,2.9,1125,1125,2.8,1125.0,25,46,72,46.0,2.0,0.0,4.89,4.89,4.93,4.96,4.98,4.8,4.75,4.0,1.2,0.0,0.0,0.32,2024-06-29,city scrape,"Geneva centre, elegant and quiet","Elegant and fully renovated studio with a great balcony in a very good standing building. Few minutes from Geneva's center, lake, UN, and WHO in a quite and safe area very well connected. Nice fournitures, Wifi, TV, Nespresso, washing machine, DVD...",Jean-Luc,2012-08-24,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Baking sheet"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Portable fans"", ""Microwave"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Sun loungers"", ""Cooking basics"", ""Autre stainless steel electric stove"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Dishwasher"", ""Elevator"", ""Dining table"", ""Host greets you"", ""Coffee"", ""44 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"", ""Essentials"", ""Extra pillows and blankets"", ""Pets allowed"", ""City skyline view"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Shower gel"", ""Bio Balance body soap"", ""Paid parking off premises"", ""Iron"", ""Wifi"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Oven""]",t,2024-06-29,2012-10-18,2024-05-18,f
11,3550575,98.7,82.6,1.0,3.0,46.21716,6.13978,1.0,1.0,1.0,1.4,122.2,2.0,5,2.0,2.0,5,5,2.0,5.0,0,0,0,51.0,0.0,0.0,4.9,4.76,4.94,4.88,4.98,4.78,4.8,1.0,1.0,0.0,0.0,0.36,2024-06-29,previous scrape,Suite overlooking Geneva & Mt Blanc,"Because of its location and in order to help with the war issue, the place is available on a priority basis to UN members or people working with / for a UN office, WHO, etc<br /><br />!! ONLY 1 SMALL OR MEDIUM SIZE LUGGAGE <br /><br />RARE in Geneva : very pleasant and fully equipped independent place (equivalent in size to a junior suite) in the heart of downtown, next to the UN buildings with wonderful views on the city, its famous water fountain and the Mont-Blanc mountain.",Ramon,2012-09-12,Switzerland,within a few hours,f,"['email', 'phone']",t,f,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Park view"", ""Mountain view"", ""Hangers"", ""Single level home"", ""Mosquito net"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Central heating"", ""Cooking basics"", ""Clothing storage: walk-in closet"", ""Cleaning products"", ""Refrigerator"", ""Outdoor furniture"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Elevator"", ""48 inch HDTV with standard cable"", ""Dining table"", ""Host greets you"", ""Coffee"", ""AC - split type ductless system"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""City skyline view"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Bosch electric stove"", ""Room-darkening shades"", ""Shower gel"", ""Different kind to choose from / high quality products only body soap"", ""Lake view"", ""Paid parking off premises"", ""Iron"", ""Toaster"", ""Wifi"", ""Hot tub"", ""Wine glasses"", ""Bathtub""]",t,2024-06-29,2012-09-28,2017-02-09,f
12,3359333,100.0,100.0,4.0,4.0,46.2067,6.12949,2.0,1.0,1.0,1.4,122.2,2.8,1000,2.5,2.9,1125,1125,2.8,1125.0,29,59,89,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.2,0.0,0.0,0.07,2024-06-29,previous scrape,"Elegant studio, direct bus UN, WIPO, WHO, ILO, WTO","Welcome to a small apartment ideally located in the heart of Geneva,  very comfortable and well-equipped. 5 minutes' walk from the lake and close to buses and trams. 10 minutes' walk from Central Station.",Jean-Luc,2012-08-24,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Dryer"", ""Hangers"", ""Iron"", ""Pets allowed"", ""Elevator"", ""Wifi"", ""Washer"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer""]",t,2024-06-29,2019-12-24,2023-02-05,t
13,3629403,100.0,100.0,1.0,1.0,46.211998,6.150082,4.0,1.0,1.0,2.0,137.0,4.0,60,4.0,4.0,1125,1125,4.0,1125.0,1,2,246,10.6,11.0,0.0,4.77,4.81,4.81,4.86,4.83,4.86,4.66,1.0,1.0,0.0,0.0,1.02,2024-06-29,city scrape,Cosy and very central apartment,"Welcome to a small apartment ideally located in the heart of Geneva,  very comfortable and well-equipped. 5 minutes' walk from the lake and close to buses and trams. 10 minutes' walk from Central Station.",Louis,2012-09-20,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Baking sheet"", ""Crib - available upon request"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Induction stove"", ""Cleaning available during stay"", ""Hair dryer"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Central heating"", ""Lake access"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Elevator"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: closet"", ""Dining table"", ""Coffee"", ""Essentials"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Shower gel"", ""Iron"", ""Toaster"", ""Wifi"", ""43 inch HDTV with standard cable"", ""Wine glasses"", ""Books and reading material""]",t,2024-06-29,2013-03-25,2024-03-22,f
14,3778243,100.0,96.0,4.0,12.0,46.21404,6.12431,4.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,0,5,5,54.0,0.0,0.0,4.74,4.81,4.96,4.8,4.94,4.63,4.61,4.0,1.0,0.4,0.0,0.38,2024-06-29,previous scrape,Welcome to the heart of Geneva close to ONU WI-FI,"GENEVA'S HEART!<br />3 mins. to our tramway stop<br />10 min. to Gare Cornavin<br />Close to those facilities (shops, drugstore, coffee shops, medical center, local restaurantes, supermarket, laundromat, hairdresser, mall close by, public transports, etc.)<br />Wifi<br />Beautiful bedroom with double bed (160X200cm), sofa, wardrobe and small desk.<br />Close to:  UN, WIPO, WHO, ITC, WMO, ITU, CERN, ROLEX, PALEXPO, Water Jet and Old Town - All easily doable by foot",Lucia,2012-10-06,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""TV with standard cable"", ""Babysitter recommendations"", ""Free dryer \u2013 In building"", ""Mountain view"", ""Hangers"", ""Baking sheet"", ""Free washer \u2013 In building"", ""Single level home"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Ceiling fan"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Outdoor furniture"", ""Shampoo"", ""Elevator"", ""Dining table"", ""Board games"", ""Private entrance"", ""Host greets you"", ""Coffee"", ""Ethernet connection"", ""Breakfast"", ""Essentials"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Shower gel"", ""Outdoor dining area"", ""Paid parking off premises"", ""Iron"", ""Toaster"", ""Patio or balcony"", ""Wifi"", ""Wine glasses"", ""Books and reading material"", ""Oven""]",t,2024-06-29,2012-11-03,2022-08-28,t
15,3566383,100.0,82.6,5.0,7.0,46.19788,6.13691,4.0,1.0,1.0,3.0,122.2,4.0,365,4.0,4.0,365,365,4.0,365.0,30,60,365,24.0,0.0,0.0,4.8,4.71,4.83,4.9,4.9,4.71,4.33,5.0,1.2,0.0,0.0,0.18,2024-06-29,city scrape,Two bedroom apartment in Plainpalai,Very central location walking distance to the city,First,2012-09-14,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""TV with standard cable"", ""Dryer"", ""Crib"", ""High chair"", ""Hangers"", ""Essentials"", ""Iron"", ""Game console"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Washer"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Exterior security cameras on property"", ""Dishes and silverware""]",t,2024-06-29,2013-05-18,2020-08-29,f
16,777025,100.0,63.0,2.0,5.0,46.20234,6.1621,4.0,1.0,1.0,2.0,185.0,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,19,49,354,10.6,0.0,0.0,4.8,4.9,4.8,4.9,4.67,4.85,4.7,2.0,1.0,1.0,0.0,0.66,2024-06-29,city scrape,Apartment in the center of Geneva,Very central location walking distance to the city,Maysoon,2011-07-04,"Geneva, Switzerland",within an hour,t,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""Luggage dropoff allowed"", ""Keypad"", ""TV"", ""Stove"", ""Indoor fireplace"", ""Essentials"", ""Iron"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Hot water"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Air conditioning"", ""Self check-in""]",t,2024-06-29,2015-05-22,2023-01-02,f
17,777025,100.0,63.0,2.0,5.0,46.20282,6.16197,2.0,1.0,1.0,1.4,80.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,30,60,365,10.6,4.0,1.0,4.5,4.58,4.58,4.7,4.82,4.82,4.53,2.0,1.0,1.0,0.0,0.67,2024-06-29,city scrape,Double bed on a mezzanine floor,"Mezzanine floor double bed with a shared bathroom, I live in the bigger room, but thee is a separate wc in the living room",Maysoon,2011-07-04,"Geneva, Switzerland",within an hour,t,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Private room in rental unit,Private room,1.5 baths,"[""Shared hot tub"", ""Stove"", ""Indoor fireplace"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Heating"", ""Kitchen"", ""HDTV with DVD player""]",t,2024-06-29,2015-06-05,2024-06-06,f
18,4034142,98.7,82.6,1.0,4.0,46.20513,6.16157,4.0,1.0,1.0,1.4,122.2,2.0,30,2.0,2.0,30,30,2.0,30.0,0,0,0,26.0,0.0,0.0,4.58,4.72,4.76,4.96,4.96,4.76,4.72,1.0,1.0,0.0,0.0,0.22,2024-06-29,previous scrape,"Cosy flat in the city, nearby the lake.","A lovely two bed rooms flat, in the center of Geneva City, beautiful neighbourood, shops, coffee, restaurants around. And the Lake at 50m far from the apartment.",Lise & Olivier,2012-11-01,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Paid parking on premises"", ""Paid parking off premises"", ""Essentials"", ""Iron"", ""Pets allowed"", ""Shampoo"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""Elevator"", ""Washer"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Long term stays allowed"", ""Smoking allowed""]",t,2024-06-29,2014-10-20,2019-05-05,f
19,3987132,100.0,97.0,1.0,1.0,46.20146,6.13148,4.0,1.0,1.0,2.0,156.0,2.0,1125,1.0,2.0,1125,1125,2.0,1125.0,8,9,59,10.6,2.9,0.3,4.91,4.94,4.89,4.94,4.94,4.79,4.75,1.0,1.0,0.0,0.0,1.59,2024-06-29,city scrape,Stylish Loft - Amazing Views,"The perfect place to stay while in Geneva. A stylish and comfortable modern loft apartment with loads of character, original wood beams and views of the river Rhône and Salève mountain - only 10 mins from the main train station.",Dave,2012-10-27,"Geneva, Switzerland",within an hour,t,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire loft,Entire home/apt,1 bath,"[""Sonos sound system"", ""Mountain view"", ""Hangers"", ""Baking sheet"", ""Single level home"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Smoke alarm"", ""Hair dryer"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Central heating"", ""Keypad"", ""Cooking basics"", ""Clothing storage: walk-in closet"", ""Cleaning products"", ""Paid parking lot off premises"", ""Exercise equipment: free weights"", ""Portable air conditioning"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Elevator"", ""Theme room"", ""Dining table"", ""Coffee"", ""Self check-in"", ""Electrolux electric stove"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""City skyline view"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""50 inch HDTV with Netflix, Amazon Prime Video, standard cable, Chromecast, Disney+, Apple TV, Fire TV"", ""Siemens refrigerator"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Waterfront"", ""River view"", ""Iron"", ""Toaster"", ""Electrolux double oven"", ""Wifi \u2013 44 Mbps"", ""Wine glasses"", ""Bathtub"", ""Books and reading material""]",t,2024-06-29,2013-02-13,2024-06-20,f
20,3778243,100.0,96.0,4.0,12.0,46.2116,6.12765,1.0,1.0,1.0,1.0,53.0,2.8,31,2.5,2.9,31,31,2.8,31.0,29,59,179,27.0,2.0,0.0,4.59,4.59,4.74,4.9,4.78,4.9,4.52,4.0,1.0,0.4,0.0,0.2,2024-06-29,city scrape,Charming little nest centre of Geneva WI-FI ONU,"GENEVA'S HEART!<br />3 mins. to our tramway stop<br />10 min. to Gare Cornavin<br />Locker in bedroom<br />Close to those facilities (shops, drugstore, coffee shops, medical center, local restaurantes, supermarket, laundromat, hairdresser, mall close by, public transports, etc.)<br />Wifi optical fiber<br />Self service Continental breakfast<br />Beautiful bedroom with single bed (90X200cm), wardrobe and small desk.<br />Close to:  UN, WIPO, WHO, ITC, WMO, ITU, CERN, ROLEX, Water Jet and Old Town - All easily doable by foot",Lucia,2012-10-06,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Private room in rental unit,Private room,1.5 shared baths,"[""TV with standard cable"", ""Hangers"", ""Single level home"", ""Paid washer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Smoking allowed"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Elevator"", ""Lock on bedroom door"", ""Dining table"", ""Private entrance"", ""Host greets you"", ""Coffee"", ""Breakfast"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Hot water kettle"", ""Kitchen"", ""Clothing storage: dresser"", ""Paid dryer \u2013 In building"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Shower gel"", ""Outdoor dining area"", ""Stove"", ""Paid parking off premises"", ""Iron"", ""Toaster"", ""Wifi"", ""Wine glasses"", ""Heating"", ""Oven""]",t,2024-06-29,2013-04-12,2024-02-19,f
21,4214439,100.0,86.0,4.0,5.0,46.20442,6.12666,6.0,1.0,1.0,1.4,269.0,3.0,40,2.0,3.0,40,40,3.0,40.0,5,17,17,26.0,2.0,0.0,4.88,4.96,5.0,4.88,4.92,4.68,4.68,1.0,1.0,0.0,0.0,0.19,2024-06-29,city scrape,Duplex Loft 136m2 Converted St Jean Watch Factory,"Duplex Loft in St Jean for families: 4 bedrooms, a large open living-room,  fully equipped kitchen, living, sitting and dining areas with access to a large terrace and city garden.<br /><br />Converted watch factory: ideal for design savy families with children.<br /><br />This high-end duplex is located in St Jean area of Geneva, 10m from PALEXPO, the UN and city center (by bus or walking).<br /><br />Parking can be arranged for @ CHF30 daily or free in summer time.<br /><br />Max 4 adults and max 6 guests in total with children.",Lucas,2012-11-22,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire condo,Entire home/apt,2 baths,"[""TV with standard cable"", ""Hangers"", ""BBQ grill"", ""Microwave"", ""Smoke alarm"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Outdoor furniture"", ""Shampoo"", ""Dishwasher"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Host greets you"", ""Ethernet connection"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Dryer"", ""Crib"", ""Shower gel"", ""High chair"", ""Outdoor dining area"", ""Stove"", ""Paid parking off premises"", ""Iron"", ""Patio or balcony"", ""Wifi"", ""Washer"", ""Bathtub"", ""Heating"", ""Exterior security cameras on property"", ""Private backyard"", ""Oven""]",t,2024-06-29,2013-02-05,2024-05-12,f
22,4896475,100.0,82.6,1.0,1.0,46.2,6.14957,2.0,1.0,1.0,1.0,220.0,2.8,363,2.5,2.9,363,363,2.8,363.0,0,0,59,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.07,2024-06-29,city scrape,Superb fully furnished and equipped,"Superbe fuly furnished & equipped modern apartment in a villa,  ideal for long stay prffesionals, very comfortable & cozy . Perfect location in a beautiful quiet area,  walking distance to  the lake, close center of Geneva, International organizations Palexpo and the airport.<br />3-5 minutes walking distance to public transportation (in 6mnts to center);    15-20 mnts bicking. Parking in fron of the house available . <br /><br />*We give priority to long teme renters ( 6-12M)",Ruth,2013-01-29,"Genthod, Switzerland",within an hour,f,['phone'],t,t,Genthod,Entire rental unit,Entire home/apt,1 bath,"[""Lake access"", ""Hangers"", ""TV"", ""Essentials"", ""Iron"", ""Shampoo"", ""Free parking on premises"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Air conditioning""]",t,2024-06-29,2023-04-30,2023-04-30,f
23,325495,100.0,99.0,10.0,11.0,46.20508,6.13086,3.0,1.0,1.0,2.0,212.0,2.8,1125,4.0,2.9,1125,1125,2.8,1125.0,1,5,302,10.6,0.0,0.0,4.55,4.72,4.75,4.7,4.75,4.9,4.52,3.0,3.0,0.0,0.0,2.67,2024-06-29,city scrape,Geneva downtown white apartment,"Nice apartment in the middle of Geneva. 10 minutes walk from water front, city center, shopping, jet d'eau. 10 min from UN by bus.<br />Old building, high ceilings, hardwood floors, nice room decorated in white, little balcony.<br />2nd floor, without elevator. Full renovated last year.",Pierre,2010-12-23,"Geneva, Switzerland",within an hour,f,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Hangers"", ""Baking sheet"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Building staff"", ""Changing table"", ""Coffee maker"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Free washer \u2013 In unit"", ""Long term stays allowed"", ""Blender"", ""Sony  sound system with aux"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Paid parking garage off premises"", ""Outdoor furniture"", ""Shampoo"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Board games"", ""Fire extinguisher"", ""Self check-in"", ""Ethernet connection"", ""Essentials"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Paid parking garage on premises \u2013 1 space"", ""Room-darkening shades"", ""Laundromat nearby"", ""Crib"", ""Shower gel"", ""Outdoor dining area"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Courtyard view"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Books and reading material"", ""Oven""]",t,2024-06-29,2015-03-23,2023-01-08,f
24,4910312,98.7,54.0,5.0,6.0,46.19201,6.15662,4.0,1.0,1.0,1.0,150.0,7.0,365,7.0,7.0,365,365,7.0,365.0,19,35,323,13.0,0.0,0.0,4.92,4.92,4.85,4.9,4.69,4.92,4.62,4.0,1.2,0.0,0.0,0.1,2024-06-29,city scrape,Your suite in Geneva,"The mix between beauty, technology, practicality and coziness!",Claris,2013-01-30,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV with standard cable"", ""Dedicated workspace"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Lake access"", ""Cooking basics"", ""Keypad"", ""Refrigerator"", ""Shampoo"", ""Dishwasher"", ""Elevator"", ""Self check-in"", ""Essentials"", ""Hot water"", ""Free street parking"", ""Kitchen"", ""Dryer"", ""Crib"", ""High chair"", ""Iron"", ""Patio or balcony"", ""Private hot tub"", ""Wifi"", ""Washer"", ""Heating"", ""Oven""]",t,2024-06-29,2013-04-28,2023-05-27,f
25,4910312,98.7,54.0,5.0,6.0,46.19202,6.15335,4.0,1.0,1.0,2.0,140.0,7.0,730,7.0,7.0,730,730,7.0,730.0,20,42,329,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,4.0,1.2,0.0,0.0,0.06,2024-06-29,city scrape,A jewel in Geneva center - Champel,"This apartment encloses in it's 45 square meters all the comfort you can look for during your stay. Fully equipped kitchen, separated alcove + 1 queen size sofa-bed, small balcony, comfortable bathroom, very luminous living room.Discover and love it!",Claris,2013-01-30,"Geneva, Switzerland",within a day,f,"['email', 'phone']",t,t,Commune de Genève,Entire condo,Entire home/apt,1 bath,"[""TV with standard cable"", ""Dryer"", ""Crib"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Iron"", ""Shampoo"", ""Elevator"", ""Wifi"", ""Washer"", ""Hot water"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Lockbox"", ""Self check-in""]",t,2024-06-29,2017-12-10,2022-06-30,f
26,952440,98.7,82.6,1.0,1.0,46.23633,6.1,4.0,1.0,1.0,2.0,130.0,3.0,30,3.0,3.0,30,30,3.0,30.0,0,0,179,12.0,0.0,0.0,4.92,4.75,4.75,4.92,4.92,4.75,4.83,1.0,1.0,0.0,0.0,0.09,2024-06-29,city scrape,Chic loft in the Geneva countryside,"This beautiful bright space  is located on the 1st floor of a 2 storey building. Peaceful and central, 5 to 10 minutes by foot to the center of the city. Ideal for one person or a couple.",Dunja,2011-08-10,"Geneva, Switzerland",a few days or more,f,"['email', 'phone']",t,t,Meinier,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Essentials"", ""Iron"", ""Pets allowed"", ""Free parking on premises"", ""Wifi"", ""Washer"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Smoking allowed""]",t,2024-06-29,2013-04-25,2019-07-18,f
27,4249323,100.0,67.0,2.0,4.0,46.18905,6.13824,2.0,1.0,1.0,2.0,195.0,3.0,720,3.0,3.0,720,720,3.0,720.0,9,12,192,43.0,0.0,0.0,4.88,4.93,4.9,4.98,4.97,4.75,4.75,2.0,2.0,0.0,0.0,0.33,2024-06-29,city scrape,Bright Loft 115 sq with parkview,"This beautiful bright space  is located on the 1st floor of a 2 storey building. Peaceful and central, 5 to 10 minutes by foot to the center of the city. Ideal for one person or a couple.",SimIldik,2012-11-26,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Entire loft,Entire home/apt,1 bath,"[""Paid street parking off premises"", ""Hangers"", ""Baking sheet"", ""Microwave"", ""Cleaning available during stay"", ""Coffee maker"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Shampoo"", ""Children\u2019s books and toys"", ""Dining table"", ""Fire extinguisher"", ""Private entrance"", ""Coffee"", ""Shared backyard"", ""Essentials"", ""Extra pillows and blankets"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Clothing storage: walk-in closet and closet"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Shower gel"", ""Stove"", ""Iron"", ""Toaster"", ""Wifi"", ""Washer"", ""Wine glasses"", ""Bathtub"", ""Heating"", ""Books and reading material"", ""Oven""]",t,2024-06-29,2013-09-01,2023-05-01,f
28,5782036,98.7,82.6,1.0,2.0,46.21327,6.14364,2.0,1.0,1.0,1.4,122.2,5.0,59,5.0,5.0,59,59,5.0,59.0,0,0,0,42.0,0.0,0.0,4.8,4.57,4.64,4.9,4.83,4.6,4.55,1.0,1.0,0.0,0.0,0.31,2024-06-29,previous scrape,"charming,central old apart.8' toUNO","You will stay in a fully furnished, equipped and quiet 3rd story apartment in a stylish 1930ies building. Breakfast awaits you on your 1st night. Welcome to Geneva!",Florence,2013-04-05,"Geneva, Switzerland",within a few hours,f,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,[],t,2024-06-29,2013-04-16,2023-03-10,f
